Code Status For :500,521,522,523,524,533,544,566,577,588	File Updated :02/11/2020
NPA	NXX	Use	OCN 	Company                                                     
577	408	AS	099G	T-MOBILE LICENSE LLC                                        
577	409	AS	099G	T-MOBILE LICENSE LLC                                        
577	410	AS	099G	T-MOBILE LICENSE LLC                                        
577	411	UA	    	                                                            
577	412	AS	099G	T-MOBILE LICENSE LLC                                        
577	413	AS	099G	T-MOBILE LICENSE LLC                                        
577	414	AS	099G	T-MOBILE LICENSE LLC                                        
577	415	AS	099G	T-MOBILE LICENSE LLC                                        
577	416	AS	099G	T-MOBILE LICENSE LLC                                        
577	417	AS	6664	SPRINT SPECTRUM L.P.                                        
577	418	AS	6664	SPRINT SPECTRUM L.P.                                        
577	419	AS	6664	SPRINT SPECTRUM L.P.                                        
577	420	AS	6664	SPRINT SPECTRUM L.P.                                        
577	421	AS	6664	SPRINT SPECTRUM L.P.                                        
577	422	AS	6664	SPRINT SPECTRUM L.P.                                        
577	423	AS	6664	SPRINT SPECTRUM L.P.                                        
577	424	AS	6664	SPRINT SPECTRUM L.P.                                        
577	425	AS	6664	SPRINT SPECTRUM L.P.                                        
577	426	AS	6664	SPRINT SPECTRUM L.P.                                        
577	427	AS	099G	T-MOBILE LICENSE LLC                                        
577	428	AS	099G	T-MOBILE LICENSE LLC                                        
577	429	AS	099G	T-MOBILE LICENSE LLC                                        
577	430	AS	099G	T-MOBILE LICENSE LLC                                        
577	431	AS	099G	T-MOBILE LICENSE LLC                                        
577	432	AS	099G	T-MOBILE LICENSE LLC                                        
577	433	AS	099G	T-MOBILE LICENSE LLC                                        
577	434	AS	099G	T-MOBILE LICENSE LLC                                        
577	435	AS	099G	T-MOBILE LICENSE LLC                                        
577	436	AS	099G	T-MOBILE LICENSE LLC                                        
577	437	AS	099G	T-MOBILE LICENSE LLC                                        
577	438	AS	099G	T-MOBILE LICENSE LLC                                        
577	439	AS	099G	T-MOBILE LICENSE LLC                                        
577	440	AS	099G	T-MOBILE LICENSE LLC                                        
577	441	AS	099G	T-MOBILE LICENSE LLC                                        
577	442	AS	099G	T-MOBILE LICENSE LLC                                        
577	443	AS	099G	T-MOBILE LICENSE LLC                                        
577	444	AS	099G	T-MOBILE LICENSE LLC                                        
577	445	AS	099G	T-MOBILE LICENSE LLC                                        
577	446	AS	099G	T-MOBILE LICENSE LLC                                        
577	447	AS	099G	T-MOBILE LICENSE LLC                                        
577	448	AS	099G	T-MOBILE LICENSE LLC                                        
577	449	AS	099G	T-MOBILE LICENSE LLC                                        
577	450	AS	099G	T-MOBILE LICENSE LLC                                        
577	451	AS	099G	T-MOBILE LICENSE LLC                                        
577	452	AS	099G	T-MOBILE LICENSE LLC                                        
577	453	AS	099G	T-MOBILE LICENSE LLC                                        
577	454	AS	099G	T-MOBILE LICENSE LLC                                        
577	455	AS	099G	T-MOBILE LICENSE LLC                                        
577	456	AS	099G	T-MOBILE LICENSE LLC                                        
577	457	AS	099G	T-MOBILE LICENSE LLC                                        
577	458	AS	099G	T-MOBILE LICENSE LLC                                        
577	459	AS	099G	T-MOBILE LICENSE LLC                                        
577	460	AS	099G	T-MOBILE LICENSE LLC                                        
577	461	AS	6664	SPRINT SPECTRUM L.P.                                        
577	462	AS	6664	SPRINT SPECTRUM L.P.                                        
577	463	AS	6664	SPRINT SPECTRUM L.P.                                        
577	464	AS	6664	SPRINT SPECTRUM L.P.                                        
577	465	AS	6664	SPRINT SPECTRUM L.P.                                        
577	466	AS	6664	SPRINT SPECTRUM L.P.                                        
577	467	AS	6664	SPRINT SPECTRUM L.P.                                        
577	468	AS	6664	SPRINT SPECTRUM L.P.                                        
577	469	AS	6664	SPRINT SPECTRUM L.P.                                        
577	470	AS	6664	SPRINT SPECTRUM L.P.                                        
577	471	AS	6664	SPRINT SPECTRUM L.P.                                        
577	472	AS	6664	SPRINT SPECTRUM L.P.                                        
577	473	AS	6664	SPRINT SPECTRUM L.P.                                        
577	474	AS	6664	SPRINT SPECTRUM L.P.                                        
577	475	AS	6664	SPRINT SPECTRUM L.P.                                        
577	476	AS	6664	SPRINT SPECTRUM L.P.                                        
577	477	AS	6664	SPRINT SPECTRUM L.P.                                        
577	478	AS	6664	SPRINT SPECTRUM L.P.                                        
577	479	AS	6664	SPRINT SPECTRUM L.P.                                        
577	480	AS	6664	SPRINT SPECTRUM L.P.                                        
577	481	AS	6664	SPRINT SPECTRUM L.P.                                        
577	482	AS	6664	SPRINT SPECTRUM L.P.                                        
577	483	AS	6664	SPRINT SPECTRUM L.P.                                        
577	484	AS	6664	SPRINT SPECTRUM L.P.                                        
577	485	AS	6664	SPRINT SPECTRUM L.P.                                        
577	486	AS	6664	SPRINT SPECTRUM L.P.                                        
577	487	AS	6664	SPRINT SPECTRUM L.P.                                        
577	488	AS	6664	SPRINT SPECTRUM L.P.                                        
577	489	AS	6664	SPRINT SPECTRUM L.P.                                        
577	490	AS	6664	SPRINT SPECTRUM L.P.                                        
577	491	AS	6664	SPRINT SPECTRUM L.P.                                        
577	492	AS	6664	SPRINT SPECTRUM L.P.                                        
577	493	AS	6664	SPRINT SPECTRUM L.P.                                        
577	494	AS	6664	SPRINT SPECTRUM L.P.                                        
577	495	AS	6664	SPRINT SPECTRUM L.P.                                        
577	496	AS	6664	SPRINT SPECTRUM L.P.                                        
577	497	AS	6664	SPRINT SPECTRUM L.P.                                        
577	498	AS	6664	SPRINT SPECTRUM L.P.                                        
577	499	AS	6664	SPRINT SPECTRUM L.P.                                        
577	500	AS	6664	SPRINT SPECTRUM L.P.                                        
577	501	AS	6664	SPRINT SPECTRUM L.P.                                        
577	502	AS	6664	SPRINT SPECTRUM L.P.                                        
577	503	AS	6664	SPRINT SPECTRUM L.P.                                        
577	504	AS	6664	SPRINT SPECTRUM L.P.                                        
577	505	AS	6664	SPRINT SPECTRUM L.P.                                        
577	506	AS	6664	SPRINT SPECTRUM L.P.                                        
577	507	AS	6664	SPRINT SPECTRUM L.P.                                        
577	508	AS	6664	SPRINT SPECTRUM L.P.                                        
577	509	AS	6664	SPRINT SPECTRUM L.P.                                        
577	510	AS	6664	SPRINT SPECTRUM L.P.                                        
577	511	UA	    	                                                            
577	512	AS	6664	SPRINT SPECTRUM L.P.                                        
577	513	AS	6664	SPRINT SPECTRUM L.P.                                        
577	514	AS	6664	SPRINT SPECTRUM L.P.                                        
577	515	AS	6664	SPRINT SPECTRUM L.P.                                        
577	516	AS	6664	SPRINT SPECTRUM L.P.                                        
577	517	AS	6664	SPRINT SPECTRUM L.P.                                        
577	518	AS	6664	SPRINT SPECTRUM L.P.                                        
577	519	AS	6664	SPRINT SPECTRUM L.P.                                        
577	520	AS	6664	SPRINT SPECTRUM L.P.                                        
577	521	AS	6664	SPRINT SPECTRUM L.P.                                        
577	522	AS	6664	SPRINT SPECTRUM L.P.                                        
577	523	AS	6664	SPRINT SPECTRUM L.P.                                        
577	524	AS	6664	SPRINT SPECTRUM L.P.                                        
577	525	AS	6664	SPRINT SPECTRUM L.P.                                        
577	526	AS	6664	SPRINT SPECTRUM L.P.                                        
577	527	AS	6664	SPRINT SPECTRUM L.P.                                        
577	528	AS	6664	SPRINT SPECTRUM L.P.                                        
577	529	AS	6664	SPRINT SPECTRUM L.P.                                        
577	530	AS	6664	SPRINT SPECTRUM L.P.                                        
577	531	AS	6664	SPRINT SPECTRUM L.P.                                        
577	532	AS	6664	SPRINT SPECTRUM L.P.                                        
577	533	AS	6664	SPRINT SPECTRUM L.P.                                        
577	534	AS	6664	SPRINT SPECTRUM L.P.                                        
577	535	AS	6664	SPRINT SPECTRUM L.P.                                        
577	536	AS	6664	SPRINT SPECTRUM L.P.                                        
577	537	AS	6664	SPRINT SPECTRUM L.P.                                        
577	538	AS	6664	SPRINT SPECTRUM L.P.                                        
577	539	AS	6664	SPRINT SPECTRUM L.P.                                        
577	540	AS	6664	SPRINT SPECTRUM L.P.                                        
577	541	AS	6664	SPRINT SPECTRUM L.P.                                        
577	542	AS	6664	SPRINT SPECTRUM L.P.                                        
577	543	AS	6664	SPRINT SPECTRUM L.P.                                        
577	544	AS	6664	SPRINT SPECTRUM L.P.                                        
577	545	AS	6664	SPRINT SPECTRUM L.P.                                        
577	546	AS	6664	SPRINT SPECTRUM L.P.                                        
577	547	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	548	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	549	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	550	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	551	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	552	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	553	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	554	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	555	UA	    	                                                            
577	556	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	557	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	558	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	559	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	560	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	561	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	562	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	563	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	564	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	565	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	566	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	567	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	568	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	569	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	570	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	571	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	572	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	573	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	574	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	575	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	576	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	577	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	578	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	579	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	580	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	581	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	582	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	583	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	584	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	585	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	586	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	587	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	588	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	589	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	590	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	591	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	592	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	593	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	594	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	595	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	596	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	597	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	598	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	599	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	600	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	601	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	602	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	603	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	604	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	605	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	606	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	607	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	608	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	609	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	610	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	611	UA	    	                                                            
577	612	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	613	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	614	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	615	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	616	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	617	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	618	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	619	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	620	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	621	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	622	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	623	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	624	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	625	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	626	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	627	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	628	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	629	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	630	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	631	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	632	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	633	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	634	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	635	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	636	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	637	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	638	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	639	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	640	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	641	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	642	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	643	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	644	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	645	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	646	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	647	AS	6664	SPRINT SPECTRUM L.P.                                        
577	648	AS	6664	SPRINT SPECTRUM L.P.                                        
577	649	AS	6664	SPRINT SPECTRUM L.P.                                        
577	650	AS	6664	SPRINT SPECTRUM L.P.                                        
577	651	AS	6664	SPRINT SPECTRUM L.P.                                        
577	652	AS	6664	SPRINT SPECTRUM L.P.                                        
577	653	AS	6664	SPRINT SPECTRUM L.P.                                        
577	654	AS	6664	SPRINT SPECTRUM L.P.                                        
577	655	AS	6664	SPRINT SPECTRUM L.P.                                        
577	656	AS	6664	SPRINT SPECTRUM L.P.                                        
577	657	AS	6664	SPRINT SPECTRUM L.P.                                        
577	658	AS	6664	SPRINT SPECTRUM L.P.                                        
577	659	AS	6664	SPRINT SPECTRUM L.P.                                        
577	660	AS	6664	SPRINT SPECTRUM L.P.                                        
577	661	AS	6664	SPRINT SPECTRUM L.P.                                        
577	662	AS	6664	SPRINT SPECTRUM L.P.                                        
577	663	AS	6664	SPRINT SPECTRUM L.P.                                        
577	664	AS	6664	SPRINT SPECTRUM L.P.                                        
577	665	AS	6664	SPRINT SPECTRUM L.P.                                        
577	666	AS	6664	SPRINT SPECTRUM L.P.                                        
577	667	AS	6664	SPRINT SPECTRUM L.P.                                        
577	668	AS	6664	SPRINT SPECTRUM L.P.                                        
577	669	AS	6664	SPRINT SPECTRUM L.P.                                        
577	670	AS	6664	SPRINT SPECTRUM L.P.                                        
577	671	AS	6664	SPRINT SPECTRUM L.P.                                        
577	672	AS	6664	SPRINT SPECTRUM L.P.                                        
577	673	AS	6664	SPRINT SPECTRUM L.P.                                        
577	674	AS	6664	SPRINT SPECTRUM L.P.                                        
577	675	AS	6664	SPRINT SPECTRUM L.P.                                        
577	676	AS	6664	SPRINT SPECTRUM L.P.                                        
577	677	AS	6664	SPRINT SPECTRUM L.P.                                        
577	678	AS	6664	SPRINT SPECTRUM L.P.                                        
577	679	AS	6664	SPRINT SPECTRUM L.P.                                        
577	680	AS	6664	SPRINT SPECTRUM L.P.                                        
577	681	AS	6664	SPRINT SPECTRUM L.P.                                        
577	682	AS	6664	SPRINT SPECTRUM L.P.                                        
577	683	AS	6664	SPRINT SPECTRUM L.P.                                        
577	684	AS	6664	SPRINT SPECTRUM L.P.                                        
577	685	AS	6664	SPRINT SPECTRUM L.P.                                        
577	686	AS	6664	SPRINT SPECTRUM L.P.                                        
577	687	AS	6664	SPRINT SPECTRUM L.P.                                        
577	688	AS	6664	SPRINT SPECTRUM L.P.                                        
577	689	AS	6664	SPRINT SPECTRUM L.P.                                        
577	690	AS	6664	SPRINT SPECTRUM L.P.                                        
577	691	AS	6664	SPRINT SPECTRUM L.P.                                        
577	692	AS	6664	SPRINT SPECTRUM L.P.                                        
577	693	AS	6664	SPRINT SPECTRUM L.P.                                        
577	694	AS	6664	SPRINT SPECTRUM L.P.                                        
577	695	AS	6664	SPRINT SPECTRUM L.P.                                        
577	696	AS	6664	SPRINT SPECTRUM L.P.                                        
577	697	AS	6664	SPRINT SPECTRUM L.P.                                        
577	698	AS	6664	SPRINT SPECTRUM L.P.                                        
577	699	AS	6664	SPRINT SPECTRUM L.P.                                        
577	700	AS	6664	SPRINT SPECTRUM L.P.                                        
577	701	AS	6664	SPRINT SPECTRUM L.P.                                        
577	702	AS	6664	SPRINT SPECTRUM L.P.                                        
577	703	AS	6664	SPRINT SPECTRUM L.P.                                        
577	704	AS	6664	SPRINT SPECTRUM L.P.                                        
577	705	AS	6664	SPRINT SPECTRUM L.P.                                        
577	706	AS	6664	SPRINT SPECTRUM L.P.                                        
577	707	AS	6664	SPRINT SPECTRUM L.P.                                        
577	708	AS	6664	SPRINT SPECTRUM L.P.                                        
577	709	AS	6664	SPRINT SPECTRUM L.P.                                        
577	710	AS	6664	SPRINT SPECTRUM L.P.                                        
577	711	UA	    	                                                            
577	712	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	713	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	714	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	715	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	716	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	717	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	718	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	719	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	720	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	721	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	722	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	723	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	724	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	725	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	726	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	727	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	728	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	729	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	730	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	731	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	732	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	733	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	734	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	735	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	736	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	737	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	738	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	739	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	740	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	741	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	742	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	743	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	744	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	745	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	746	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	747	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	748	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	749	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	750	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	751	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	752	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	753	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	754	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	755	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	756	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	757	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	758	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	759	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	760	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	761	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	762	AS	6664	SPRINT SPECTRUM L.P.                                        
577	763	AS	6664	SPRINT SPECTRUM L.P.                                        
577	764	AS	6664	SPRINT SPECTRUM L.P.                                        
577	765	AS	6664	SPRINT SPECTRUM L.P.                                        
577	766	AS	6664	SPRINT SPECTRUM L.P.                                        
577	767	AS	6664	SPRINT SPECTRUM L.P.                                        
577	768	AS	6664	SPRINT SPECTRUM L.P.                                        
577	769	AS	6664	SPRINT SPECTRUM L.P.                                        
577	770	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	771	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	772	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	773	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	774	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	775	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	776	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	777	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	778	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	779	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	780	AS	6664	SPRINT SPECTRUM L.P.                                        
577	781	AS	6664	SPRINT SPECTRUM L.P.                                        
577	782	AS	6664	SPRINT SPECTRUM L.P.                                        
577	783	AS	6664	SPRINT SPECTRUM L.P.                                        
577	784	AS	6664	SPRINT SPECTRUM L.P.                                        
577	785	AS	6664	SPRINT SPECTRUM L.P.                                        
577	786	AS	6664	SPRINT SPECTRUM L.P.                                        
577	787	AS	6664	SPRINT SPECTRUM L.P.                                        
577	788	AS	6664	SPRINT SPECTRUM L.P.                                        
577	789	AS	6664	SPRINT SPECTRUM L.P.                                        
577	790	AS	6664	SPRINT SPECTRUM L.P.                                        
577	791	AS	6664	SPRINT SPECTRUM L.P.                                        
577	792	AS	6664	SPRINT SPECTRUM L.P.                                        
577	793	AS	6664	SPRINT SPECTRUM L.P.                                        
577	794	AS	6664	SPRINT SPECTRUM L.P.                                        
577	795	AS	6664	SPRINT SPECTRUM L.P.                                        
577	796	AS	6664	SPRINT SPECTRUM L.P.                                        
577	797	AS	6664	SPRINT SPECTRUM L.P.                                        
577	798	AS	6664	SPRINT SPECTRUM L.P.                                        
577	799	AS	6664	SPRINT SPECTRUM L.P.                                        
577	800	AS	6664	SPRINT SPECTRUM L.P.                                        
577	801	AS	6664	SPRINT SPECTRUM L.P.                                        
577	802	AS	6664	SPRINT SPECTRUM L.P.                                        
577	803	AS	6664	SPRINT SPECTRUM L.P.                                        
577	804	AS	6664	SPRINT SPECTRUM L.P.                                        
577	805	AS	6664	SPRINT SPECTRUM L.P.                                        
577	806	AS	6664	SPRINT SPECTRUM L.P.                                        
577	807	AS	6664	SPRINT SPECTRUM L.P.                                        
577	808	AS	6664	SPRINT SPECTRUM L.P.                                        
577	809	AS	6664	SPRINT SPECTRUM L.P.                                        
577	810	AS	6664	SPRINT SPECTRUM L.P.                                        
577	811	UA	    	                                                            
577	812	AS	6664	SPRINT SPECTRUM L.P.                                        
577	813	AS	6664	SPRINT SPECTRUM L.P.                                        
577	814	AS	6664	SPRINT SPECTRUM L.P.                                        
577	815	AS	6664	SPRINT SPECTRUM L.P.                                        
577	816	AS	6664	SPRINT SPECTRUM L.P.                                        
577	817	AS	6664	SPRINT SPECTRUM L.P.                                        
577	818	AS	6664	SPRINT SPECTRUM L.P.                                        
577	819	AS	6664	SPRINT SPECTRUM L.P.                                        
577	820	AS	6664	SPRINT SPECTRUM L.P.                                        
577	821	AS	6664	SPRINT SPECTRUM L.P.                                        
577	822	AS	6664	SPRINT SPECTRUM L.P.                                        
577	823	AS	6664	SPRINT SPECTRUM L.P.                                        
577	824	AS	6664	SPRINT SPECTRUM L.P.                                        
577	825	AS	6664	SPRINT SPECTRUM L.P.                                        
577	826	AS	6664	SPRINT SPECTRUM L.P.                                        
577	827	AS	6664	SPRINT SPECTRUM L.P.                                        
577	828	AS	6664	SPRINT SPECTRUM L.P.                                        
577	829	AS	6664	SPRINT SPECTRUM L.P.                                        
577	830	AS	6664	SPRINT SPECTRUM L.P.                                        
577	831	AS	6664	SPRINT SPECTRUM L.P.                                        
577	832	AS	6664	SPRINT SPECTRUM L.P.                                        
577	833	AS	6664	SPRINT SPECTRUM L.P.                                        
577	834	AS	6664	SPRINT SPECTRUM L.P.                                        
577	835	AS	6664	SPRINT SPECTRUM L.P.                                        
577	836	AS	6664	SPRINT SPECTRUM L.P.                                        
577	837	AS	6664	SPRINT SPECTRUM L.P.                                        
577	838	AS	6664	SPRINT SPECTRUM L.P.                                        
577	839	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	840	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	841	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	842	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	843	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	844	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	845	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	846	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	847	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
577	848	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
